"6697";"Азбрук";"Азбрук"
"15570";"Азия";"Азия"
"17269";"Азов";"Азов"
"13324";"Азру";"Азру"
"188";"Азул";"Азул"
"21699";"Азуса";"Азуса"
"10992";"Аиджал";"Аиджал"
"5621";"Aga,Айа";"Айа"
"18657";"Айвалык";"Айвалык"
"22193";"Айдахо-Фолс";"Айдахо-Фолс"
"18658";"Aydin,Айдын";"Айдын"
"4872";"Айзенах";"Айзенах"
"4871";"Айзенхюттенштадт";"Айзенхюттенштадт"
"4870";"Айзлинген";"Айзлинген"
"8201";"Айка";"Айка"
"20193";"Айкен";"Айкен"
"4874";"Айленбург";"Айленбург"
"18352";"Айлеу";"Айлеу"
"2141";"Айморес";"Айморес"
"4873";"Айнбек";"Айнбек"
"5422";"Айн-эль-Белла";"Айн-эль-Белла"
"5417";"Айн-эль-Мельх";"Айн-эль-Мельх"
"5416";"Айн-эль-Терк";"Айн-эль-Терк"
"5418";"Айн-эль-Хаммам";"Айн-эль-Хаммам"
"20612";"Айова-Сити";"Айова-Сити"
"10872";"Ayodhya,Айодхье,Айодхья";"Айодхье"
"4869";"Айторф";"Айторф"
"16562";"Айуд,Аюд";"Айуд"
"17547";"Айхал";"Айхал"
"5066";"Айхах";"Айхах"
"5872";"Айямонте";"Айямонте"
"11974";"Акаба";"Акаба"
"14145";"Акамбаро";"Акамбаро"
"13911";"Acapulco,Акапулько";"Акапулько"
"1266";"Акарау";"Акарау"
"22705";"Акаригуа";"Акаригуа"
"11981";"Акаси";"Акаси"
"17979";"Акахутла";"Акахутла"
"11331";"Акбарабад";"Акбарабад"
"10986";"Акбарпур";"Акбарпур"
"19659";"Акворт";"Акворт"
"17796";"Акерсберга";"Акерсберга"
"12507";"Аки";"Аки"
"12638";"Акита";"Акита"
"8678";"Akko,Akre,Акко,‘Akko";"Акко"
"13084";"Akkol',Акколь";"Акколь"
"7785";"Аккра";"Аккра"
"7653";"Аккрингтон";"Аккрингтон"
"12506";"Ако";"Ако"
"10983";"Акола";"Акола"
"15890";"Акора";"Акора"
"21412";"Акрон";"Акрон"
"17294";"Аксай";"Аксай"
"13022";"Aksay,Аксай";"Аксай"
"18668";"Аксарай";"Аксарай"
"13075";"Аксу,Белые Воды";"Аксу"
"13069";"Aqsū,Аксу,Ермак";"Аксу"
"2885";"Аксу";"Аксу"
"13021";"Актау";"Актау"
"13020";"Актобе";"Актобе"
"7652";"Актон";"Актон"
"14622";"Акуре";"Акуре"
"18669";"Акхисар";"Акхисар"
"18821";"Акчаабад";"Акчаабад"
"18671";"Акчакале";"Акчакале"
"11364";"Акюрейри";"Акюрейри"
"17306";"Алагир";"Алагир"
"2140";"Алагоиньяс";"Алагоиньяс"
"5912";"Алакуас";"Алакуас"
"21680";"Аламеда,Аламида";"Аламеда"
"22117";"Аламогордо";"Аламогордо"
"18666";"Алания,Аланья";"Алания"
"6931";"Алансон";"Алансон"
"17482";"Алапаевск";"Алапаевск"
"10971";"Alappuzha,Алаппужа";"Алаппужа"
"17293";"Alatyr',Алатырь";"Алатырь"
"5895";"Алаурин-де-ла-Торре";"Алаурин-де-ла-Торре"
"5894";"Алаурин-эль-Гранде";"Алаурин-эль-Гранде"
"3921";"Алахуэла";"Алахуэла"
"18665";"Алашехир";"Алашехир"
"381";"Албани,Олбани";"Албани"
"16561";"Алба-Юлия";"Алба-Юлия"
"14880";"Алблассердам";"Алблассердам"
"16351";"Албуфейра";"Албуфейра"
"11327";"Алванд";"Алванд"
"10966";"Алвар";"Алвар"
"17552";"Алдан";"Алдан"
"20532";"Алебастр";"Алебастр"
"2138";"Алегрети";"Алегрети"
"17481";"Алейск";"Алейск"
"20439";"Александрия";"Александрия"
"19832";"Александрия";"Александрия"
"19153";"Александрия";"Александрия"
"16560";"Александрия";"Александрия"
"5607";"Александрия";"Александрия"
"17292";"Александров";"Александров"
"17291";"Alexandrovsk,Александровск";"Александровск"
"17290";"Александровское";"Александровское"
"16219";"Александрув-Лодзинский";"Александрув-Лодзинский"
"7924";"Александруполис";"Александруполис"
"17289";"Алексеевка";"Алексеевка"
"17288";"Алексин";"Алексин"
"5072";"Ален";"Ален"
"5068";"Ален";"Ален"
"18020";"Алеппо";"Алеппо"
"6930";"Алес";"Алес"
"11902";"Алессандрия";"Алессандрия"
"5405";"Алжир";"Алжир"
"18664";"Алиага";"Алиага"
"15581";"Алиага";"Алиага"
"467";"Али-Байрамлы,Ширван";"Али-Байрамлы"
"10975";"Aligarh,Алигарх";"Алигарх"
"11329";"Aligoodarz,Алигударз";"Алигударз"
"5893";"Аликанте";"Аликанте"
"17795";"Алингсас,Алингсос";"Алингсас"
"5093";"Ali Sabih,Али-Сабие";"Али-Сабие"
"380";"Alice Springs Region,Springs,Алис-Спрингс";"Алис-Спрингс"
"3652";"Alihe,Алихэ";"Алихэ"
"16350";"Алкабидеше";"Алкабидеше"
"14879";"Алкмаар,Алкмар";"Алкмаар"
"10972";"Allahabad,Аллахабад";"Аллахабад"
"20272";"Аллен";"Аллен"
"21498";"Аллентаун";"Аллентаун"
"7646";"Аллоа";"Аллоа"
"6928";"Аллош";"Аллош"
"6702";"Аллюэн";"Аллюэн"
"2268";"Алма";"Алма"
"16348";"Алмада";"Алмада"
"22565";"Алмалык";"Алмалык"
"13083";"Алматы,Алма-Ата";"Алматы;"
"1258";"Алмейрин";"Алмейрин"
"14878";"Алмело";"Алмело"
"2135";"Алменара,Альменара";"Алменара"
"2134";"Алмиранти-Тамандаре";"Алмиранти-Тамандаре"
"10970";"Алмора,Альмора";"Алмора"
"14292";"Alor Star,Алор-Сетар";"Алор-Сетар"
"14957";"Алофи";"Алофи"
"14882";"Алсмер";"Алсмер"
"2884";"Алтайская";"Алтайская"
"1257";"Алтамира,Альтамира";"Алтамира"
"11899";"Алтамура";"Алтамура"
"815";"Алтер";"Алтер"
"21500";"Алтуна";"Алтуна"
"20596";"Алтуна";"Алтуна"
"19309";"Алушта";"Алушта"
"2136";"Алфенас";"Алфенас"
"7647";"Алфретон";"Алфретон"
"21682";"Алхамбра,Альгамбра";"Алхамбра"
"19310";"Alchevs'k,Алчевск";"Алчевск"
"5911";"Альбасете";"Альбасете"
"6933";"Альбервиль";"Альбервиль"
"21008";"Альберт-Ли";"Альберт-Ли"
"5141";"Albertslund Municipality,Альбертслунн";"Альбертслунн"
"6932";"Альби";"Альби"
"16280";"Аль-Бира";"Аль-Бира"
"11906";"Альбом";"Альбом"
"5908";"Альборайя,Альборая";"Альборайя"
"22118";"Duke City,The Duke City,Альбукерке";"Альбукерке"
"5065";"Альбштадт";"Альбштадт"
"13899";"Альварадо";"Альварадо"
"5900";"Альдайя";"Альдайя"
"13262";"Аль-Джадид";"Аль-Джадид"
"17642";"Jubail,Аль-Джубайль";"Аль-Джубайль"
"5902";"Алька,Алькой";"Алька"
"5907";"Алькала-де-Гвадаира";"Алькала-де-Гвадаира"
"6157";"Алькала-де-Энарес";"Алькала-де-Энарес"
"5906";"Алькала-ла-Реаль";"Алькала-ла-Реаль"
"11447";"Алькамо";"Алькамо"
"5905";"Алькантарилья";"Алькантарилья"
"6156";"Альканьис";"Альканьис"
"5904";"Алькасар-де-Сан-Хуан";"Алькасар-де-Сан-Хуан"
"11143";"Аль-Касим";"Аль-Касим"
"6155";"Алькобендас";"Алькобендас"
"6154";"Алькоркон";"Алькоркон"
"18042";"Аль-Кусайра";"Аль-Кусайра"
"5591";"Аль-Кусайра";"Аль-Кусайра"
"5891";"Альманса";"Альманса"
"13230";"Аль-Мардж";"Аль-Мардж"
"5889";"Альмендралехо";"Альмендралехо"
"5888";"Альмерия";"Альмерия"
"17287";"Al'met'yevsk,Альметьевск";"Альметьевск"
"5887";"Альмонте";"Альмонте"
"5886";"Альморади";"Альморади"
"22841";"Al Mukalla,Mukalla,Аль-Мукалла";"Аль-Мукалла"
"5885";"Альмуньекар";"Альмуньекар"
"909";"Аль-Мухаррак";"Аль-Мухаррак"
"5062";"Альсдорф";"Альсдорф"
"5903";"Альсира";"Альсира"
"5061";"Альсфельд";"Альсфельд"
"322";"Альта-Грация";"Альта-Грация"
"21684";"Альтадена";"Альтадена"
"13902";"Альтамира";"Альтамира"
"5059";"Альтена";"Альтена"
"5058";"Альтенбург";"Альтенбург"
"17631";"Al Ola,Dedan,Аль-Ула";"Аль-Ула"
"19661";"Альфаретта";"Альфаретта"
"11157";"Аль-Фау";"Аль-Фау"
"5899";"Альфафар";"Альфафар"
"5612";"Al Fayyum,Аль-Фаюм";"Аль-Фаюм"
"5064";"Альфельд";"Альфельд"
"6929";"Альфорвиль";"Альфорвиль"
"5063";"Альфтер";"Альфтер"
"11150";"Аль-Халиса";"Аль-Халиса"
"5896";"Альхама-де-Мурсия";"Альхама-де-Мурсия"
"11154";"Аль-Хая";"Аль-Хая"
"5897";"Альхемеси";"Альхемеси"
"5898";"Альхесирас";"Альхесирас"
"11153";"Al Hillah,Аль-Хилла";"Аль-Хилла"
"2635";"Альшвиль";"Альшвиль"
"5592";"Аль-Эль-Курайн";"Аль-Эль-Курайн"
"11144";"Аль-Эль-Мусайибе";"Аль-Эль-Мусайибе"
"21413";"Альянс";"Альянс"
"16347";"Амадора";"Амадора"
"22149";"Амарилло";"Амарилло"
"10962";"Ambarnath,Амарнатх";"Амарнатх"
"18816";"Амасья";"Амасья"
"5499";"Амбато";"Амбато"
"13439";"Амбатундразака";"Амбатундразака"
"5055";"Амберг";"Амберг"
"8554";"Ambon City,Амбон";"Амбон"
"19308";"Амвросиевка";"Амвросиевка"
"2131";"Американа";"Американа"
"21686";"Американ-Каньон";"Американ-Каньон"
"22394";"Американ-Форк";"Американ-Форк"
"14875";"Амерсфорт";"Амерсфорт"
"7643";"Амершам";"Амершам"
"12637";"Ами";"Ами"
"11970";"Амман";"Амман"
"7642";"Амманфорд";"Амманфорд"
"18316";"Амнат Чароен";"Амнат Чароен"
"11326";"Амоль";"Амоль"
"2129";"Ампару";"Ампару"
"10945";"Амрели";"Амрели"
"10944";"Амритсар";"Амритсар"
"14874";"Амстелвен,Амстелвин";"Амстелвен"
"14873";"Амстердам";"Амстердам"
"17551";"Амурск";"Амурск"
"21205";"Амхерст";"Амхерст"
"20812";"Амхерст";"Амхерст"
"363";"Амштеттен";"Амштеттен"
"6927";"Амьен";"Амьен"
"18663";"Анамур";"Анамур"
"12502";"Анан";"Анан"
"10937";"Ананд";"Ананд"
"1254";"Ананиндеуа";"Ананиндеуа"
"10935";"Анантапур,Анантапуре";"Анантапур"
"10934";"Анантнаг";"Анантнаг"
"17286";"Анапа";"Анапа"
"2128";"Анаполис";"Анаполис"
"21687";"Анахайм";"Анахайм"
"17550";"Ангарск";"Ангарск"
"5053";"Ангермюнде";"Ангермюнде"
"6925";"Англет";"Англет"
"20275";"Англтон";"Англтон"
"2791";"Анголь";"Анголь"
"2124";"Ангра-дус-Рейс";"Ангра-дус-Рейс"
"22601";"Ангрен";"Ангрен"
"10928";"Ангул";"Ангул"
"6924";"Ангулем";"Ангулем"
"3651";"Анда";"Анда"
"813";"Анден,Анденн";"Анден"
"5054";"Андернах";"Андернах"
"20773";"Андерсон";"Андерсон"
"20194";"Андерсон";"Андерсон"
"10925";"Анджаром";"Анджаром"
"12501";"Anjo,Андзё";"Андзё"
"22602";"Andijan,Андижан";"Андижан"
"21009";"Андовер";"Андовер"
"7640";"Андовер";"Андовер"
"12974";"Андон";"Андон"
"2";"Андорра-ла-Велья";"Андорра-ла-Велья"
"2126";"Андрадас";"Андрадас"
"17285";"Андреевское";"Андреевское"
"11897";"Андрия";"Андрия"
"16218";"Андрыхув";"Андрыхув"
"5883";"Андухар";"Андухар"
"6926";"Анже";"Анже"
"17480";"Анжеро-Судженск";"Анжеро-Судженск"
"2993";"Анкан";"Анкан"
"18662";"Анкара";"Анкара"
"2475";"Анкастер";"Анкастер"
"11898";"Анкона";"Анкона"
"22410";"Анкоридж";"Анкоридж"
"2792";"Анкуд";"Анкуд"
"17284";"Анна";"Анна"
"5402";"Аннаба";"Аннаба"
"5052";"Аннаберг-Буххольц";"Аннаберг-Буххольц"
"12500";"Аннака";"Аннака"
"19865";"Аннаполис";"Аннаполис"
"20935";"Анн-Арбор,Энн-Арбор";"Анн-Арбор"
"18363";"Аннау";"Аннау"
"6922";"Аннеси-ле-Вье";"Аннеси-ле-Вье"
"17308";"Аннино";"Аннино"
"20534";"Аннистон";"Аннистон"
"6920";"Анноне";"Анноне"
"21010";"Анока";"Анока"
"812";"Анс";"Анс"
"5051";"Ансбах";"Ансбах"
"6923";"Анси";"Анси"
"12972";"Ансон";"Ансон"
"18661";"Антакья,Антиохия";"Антакья"
"13421";"Анталахи";"Анталахи"
"18660";"Анталия,Анталья";"Анталия"
"13420";"Антананариву";"Антананариву"
"811";"Antwerp,Антверпен";"Антверпен"
"5882";"Антекера";"Антекера"
"6919";"Антиб";"Антиб"
"8014";"Антигуа-Гватемала,Антигуа-Гуатемала";"Антигуа-Гватемала"
"21689";"Антиок";"Антиок"
"2122";"Антонина";"Антонина"
"2790";"Антофагаста";"Антофагаста"
"19307";"Antratsit,Антрацит";"Антрацит"
"7639";"Антрим";"Антрим"
"8581";"Ан-Уавь";"Ан-Уавь"
"13161";"Анурадхапура";"Анурадхапура"
"13417";"Анцеранана";"Анцеранана"
"11895";"Анцио";"Анцио"
"13418";"Анцирабе";"Анцирабе"
"6321";"Анъяла";"Анъяла"
"6911";"Аньер-сюр-Сен";"Аньер-сюр-Сен"
"3451";"Anking,Аньцин";"Аньцин"
"3650";"Аньшань";"Аньшань"
"3449";"Аньшунь";"Аньшунь"
"2686";"Аньяме";"Аньяме"
"2918";"Аньян,Аньянг";"Аньян"
"12873";"Аоди-ри";"Аоди-ри"
"12689";"Аомори";"Аомори"
"11894";"Аоста";"Аоста"
"7780";"Апам";"Апам"
"2121";"Апаресида";"Апаресида"
"2176";"Апаресида-ди-Гояния";"Апаресида-ди-Гояния"
"14138";"Апасео-эль-Альто";"Апасео-эль-Альто"
"14137";"Апасео-эль-Гранде";"Апасео-эль-Гранде"
"16621";"Апатин";"Апатин"
"17283";"Апатиты";"Апатиты"
"22172";"Апачи-Джанкшен";"Апачи-Джанкшен"
"20039";"Апекс";"Апекс"
"14872";"Апелдорн";"Апелдорн"
"22801";"Апиа";"Апиа"
"22866";"Апингтон";"Апингтон"
"13895";"Аписако";"Аписако"
"21568";"Аплтон";"Аплтон"
"14135";"Apodaca,Аподака";"Аподака"
"1253";"Аподи";"Аподи"
"5050";"Апольда,Апольде";"Апольда"
"19306";"Апостолово";"Апостолово"
"14989";"Аппер-Хатт";"Аппер-Хатт"
"17282";"Апрелевка";"Апрелевка"
"11893";"Априлия";"Априлия"
"17281";"Апшеронск";"Апшеронск"
"10915";"Ара,Аррах";"Ара"
"15158";"Арава";"Арава"
"1250";"Арагуаина";"Арагуаина"
"2109";"Арагуари";"Арагуари"
"16559";"Арад";"Арад"
"8677";"Арад";"Арад"
"11325";"Arak,Арак,Эрак";"Арак"
"2116";"Аракажу";"Аракажу"
"3865";"Аракатака";"Аракатака"
"1251";"Аракати";"Аракати"
"18815";"Араклы";"Араклы"
"2112";"Аракрус";"Аракрус"
"13081";"Aral’sk,Аральск";"Аральск"
"2883";"Аральское";"Аральское"
"17479";"Арамиль";"Арамиль"
"6149";"Аранда-де-Дуэро";"Аранда-де-Дуэро"
"16609";"Аранджеловац";"Аранджеловац"
"6148";"Аранхуэс";"Аранхуэс"
"18315";"Amphoe Aranyaprathet,Араньяпратхет";"Араньяпратхет"
"2108";"Арапонгас";"Арапонгас"
"2106";"Араракуара";"Араракуара"
"2107";"Арарангуа";"Арарангуа"
"2105";"Арарас";"Арарас"
"89";"Арарат";"Арарат"
"1247";"Арарипина";"Арарипина"
"10908";"Арария";"Арария"
"2104";"Араруама";"Араруама"
"2115";"Арасатуба";"Арасатуба"
"2111";"Арасуаи";"Арасуаи"
"2637";"Арау";"Арау"
"3864";"Араука";"Араука"
"2103";"Араукария";"Араукария"
"2789";"Арауко";"Арауко"
"2102";"Араша";"Араша"
"12706";"Арашияма";"Арашияма"
"6245";"Арба-Мынч";"Арба-Мынч"
"7638";"Арброт";"Арброт"
"22078";"Арвада";"Арвада"
"6146";"Арганда";"Арганда"
"7892";"Argos,Аргос";"Аргос"
"17279";"Аргун";"Аргун"
"18814";"Ардаган,Ардахан";"Ардаган"
"11891";"Ардеа";"Ардеа"
"18813";"Ардешен";"Ардешен"
"20154";"Ардмор";"Ардмор"
"17280";"Ардон";"Ардон"
"15139";"Арекипа";"Арекипа"
"14914";"Арендал";"Арендал"
"5067";"Аренсбург";"Аренсбург"
"6147";"Ареньс-де-Мар";"Ареньс-де-Мар"
"5877";"Аресифе";"Аресифе"
"11889";"Ареццо";"Ареццо"
"6916";"Аржантан";"Аржантан"
"6915";"Аржантей";"Аржантей"
"17275";"Арзамас";"Арзамас"
"17274";"Арзгир";"Арзгир"
"2788";"Арика";"Арика"
"2166";"Арикемис";"Арикемис"
"2167";"Арипуанан";"Арипуанан"
"21691";"Аркадия";"Аркадия"
"13080";"Arqalyk,Аркалык";"Аркалык"
"1246";"Арковерди";"Арковерди"
"2101";"Аркос,Аркус";"Аркос"
"5880";"Аркос-де-ла-Фронтера";"Аркос-де-ла-Фронтера"
"10907";"Аркота";"Аркота"
"22310";"Арлингтон";"Арлингтон"
"20814";"Арлингтон";"Арлингтон"
"20441";"Арлингтон";"Арлингтон"
"20276";"Арлингтон";"Арлингтон"
"20629";"Арлингтон-Хайтс";"Арлингтон-Хайтс"
"810";"Арлон";"Арлон"
"6914";"Арль";"Арль"
"17277";"Армавир";"Армавир"
"99";"Армавир,Октембер";"Армавир"
"6913";"Армантьер";"Армантьер"
"441";"Армидейл";"Армидейл"
"5879";"Армилья";"Армилья"
"19305";"Армянск";"Армянск"
"14871";"Арнем";"Арнем"
"19957";"Арнольд";"Арнольд"
"19867";"Арнольд";"Арнольд"
"7637";"Арнольд";"Арнольд"
"5049";"Арнсберг,Арнсберге";"Арнсберг"
"5048";"Арнштадт,Арнштадте";"Арнштадт"
"5878";"Арон,Арона";"Арон"
"18039";"Rakka,Ар-Ракка";"Ар-Ракка"
"6912";"Аррас";"Аррас"
"16345";"Аррентела";"Аррентела"
"10";"Ар-Руваис";"Ар-Руваис"
"17549";"Arsen'yev,Арсеньев";"Арсеньев"
"17276";"Арск";"Арск"
"88";"Арташат";"Арташат"
"18810";"Артвин";"Артвин"
"17548";"Артем,Артём";"Артем"
"4031";"Артемиса";"Артемиса"
"19304";"Artemivs'k,Артемовск";"Артемовск"
"17478";"Артемовский,Артёмовский";"Артемовский"
"22509";"Артигас";"Артигас"
"21693";"Артижа";"Артижа"
"19361";"Аруа";"Аруа"
"5876";"Арукас";"Арукас"
"19038";"Аруша";"Аруша"
"17278";"Arkhangelsk,Архангельск";"Архангельск"
"19303";"Арциз";"Арциз"
"11886";"Арциньяно";"Арциньяно"
"13079";"Arys’,Арыс,Арысь";"Арыс"
"18432";"Aryanah,Арьяна";"Арьяна"
"14615";"Асаба";"Асаба"
"60";"Асадабад";"Асадабад"
"11321";"Асадабада";"Асадабада"
"6242";"Асайита";"Асайита"
"22573";"Асака";"Асака"
"12518";"Асака";"Асака"
"12913";"Асан";"Асан"
"10897";"Asansol,Асансол";"Асансол"
"12636";"Асахи";"Асахи"
"12688";"Асахикава";"Асахикава"
"17477";"Асбест";"Асбест"
"12687";"Асибецу";"Асибецу"
"12498";"Асикага";"Асикага"
"13326";"Асила,Асилах";"Асила"
"17476";"Асино";"Асино"
"12497";"Асия";"Асия"
"14916";"Аскёй";"Аскёй"
"11885";"Асколи-Пичено";"Асколи-Пичено"
"7636";"Аскот";"Аскот"
"5635";"Асмэра";"Асмэра"
"12692";"Асо";"Асо"
"5875";"Аспе";"Аспе"
"11966";"Salt,Ас-Сальт";"Ас-Сальт"
"809";"Ассе,Ассо";"Ассе"
"11445";"Ассемини";"Ассемини"
"14870";"Ассен";"Ассен"
"2094";"Ассис";"Ассис"
"13082";"Астана";"Астана"
"11319";"Астара";"Астара"
"466";"Астара";"Астара"
"11884";"Асти";"Асти"
"21207";"Астория";"Астория"
"17272";"Астрахань";"Астрахань"
"5184";"Асуа-де-Компостела";"Асуа-де-Компостела"
"5583";"Aswān,Асуан";"Асуан"
"6142";"Асукека-де-Энарес";"Асукека-де-Энарес"
"16422";"Асунсьон";"Асунсьон"
"5582";"Assiut,Асьют";"Асьют"
"808";"Ат";"Ат"
"18099";"Атакпаме";"Атакпаме"
"5874";"Атамария";"Атамария"
"8550";"Атамбуа";"Атамбуа"
"12496";"Атами";"Атами"
"18375";"Атамырат";"Атамырат"
"13608";"Атар";"Атар"
"17679";"Атбара,Атбаре";"Атбара"
"13078";"Атбасар";"Атбасар"
"12782";"Ат-Баши";"Ат-Баши"
"20535";"Атенс";"Атенс"
"20118";"Атенс,Афины";"Атенс"
"19663";"Атенс";"Атенс"
"18082";"Ати";"Ати"
"2092";"Атибая";"Атибая"
"17271";"Аткарск";"Аткарск"
"13894";"Атлакомулько";"Атлакомулько"
"19664";"Атланта";"Атланта"
"23004";"Атлантида";"Атлантида"
"20100";"Атлантик-Сити";"Атлантик-Сити"
"13893";"Атликско";"Атликско"
"14130";"Атояк-де-Альварес";"Атояк-де-Альварес"
"5043";"Аттендорн";"Аттендорн"
"13019";"Атырау";"Атырау"
"5040";"Аугсбург";"Аугсбург"
"696";"Ауденарде,Оуденаарде";"Ауденарде"
"10880";"Аурайя";"Аурайя"
"10879";"Аурангабад";"Аурангабад"
"5039";"Аурих";"Аурих"
"5042";"Ауэ";"Ауэ"
"11162";"Афак";"Афак"
"17926";"Афгойе";"Афгойе"
"7888";"Афины";"Афины"
"17298";"Афипский";"Афипский"
"11908";"Афрагола";"Афрагола"
"18673";"Афьон-Карахисар,Афьонкарахисар";"Афьон-Карахисар"
"7722";"Akhalts'ikhe,Ахалцихе";"Ахалцихе"
"11334";"Ахар";"Ахар"
"5069";"Ахаус";"Ахаус"
"11333";"Ahvāz,Ахваз";"Ахваз"
"5075";"Ахен";"Ахен"
"3653";"Ахенг";"Ахенг"
"5071";"Ахерн";"Ахерн"
"5070";"Ахим";"Ахим"
"18672";"Ахлат";"Ахлат"
"10996";"Ахмадабад";"Ахмадабад"
"5620";"Ахмим";"Ахмим"
"505";"Ağsu,Ахсу";"Ахсу"
"17296";"Ахтубинск";"Ахтубинск"
"19311";"Ахтырка,Охтирка";"Ахтырка"
"17295";"Ахтырский";"Ахтырский"
"87";"Ацаван";"Ацаван"
"11980";"Ацуги";"Ацуги"
"17483";"Ачинск";"Ачинск"
"17977";"Ачуачапан";"Ачуачапан"
"17300";"Ačhoj-Martan,Novosel’skoe,Ачхой-Мартан,Новосельское";"Ачхой-Мартан"
"17273";"Аша";"Аша"
"5046";"A-Burg,Ашаффенбург";"Ашаффенбург"
"20442";"Ашберн";"Ашберн"
"14984";"Ашбертон";"Ашбертон"
"8676";"Ashdod Yam,Ашдод";"Ашдод"
"5045";"Ашеберг";"Ашеберг"
"5044";"Ашерслебен";"Ашерслебен"
"8675";"Ashkelon,Ashquelon,Ашкелон";"Ашкелон"
"21414";"Ашленд";"Ашленд"
"10895";"Ашта";"Ашта"
"10894";"Ашта";"Ашта"
"101";"Аштарак";"Аштарак"
