"2609";"Warmia-Masuria Province,Warmian-Masurian Voivodeship,Варминско-Мазурское воеводство";"Варминско-Мазурское воеводство"
"968";"Варсинайс-Суоми";"Варсинайс-Суоми"
"1230";"Ваш";"Ваш"
"3720";"State of Washington,Washington State,Вашингтон";"Вашингтон"
"2616";"Greater Poland Voivodeship,Великопольское воеводство";"Великопольское воеводство"
"2483";"Веллингтон";"Веллингтон"
"141";"Вена";"Вена"
"1405";"Венеция";"Венеция"
"1769";"Вентспилс";"Вентспилс"
"3707";"State of Vermont,Вермонт";"Вермонт"
"504";"Haute-Kotto Prefecture,Верхнее Котто";"Верхнее Котто"
"503";"Haut-Mbomou Prefecture,Верхнее Мбому";"Верхнее Мбому"
"146";"Верхняя Австрия";"Верхняя Австрия"
"2981";"Västra Götaland County,Вестра-Гёталанд";"Вестра-Гёталанд"
"3451";"Viqueque District,Викеке";"Викеке"
"153";"State of Victoria,Виктория,Штат Виктория";"Виктория"
"877";"Viljandi County,Вильяндимаа";"Вильяндимаа"
"3641";"Vinnitskaya Oblast’,Винницкая область";"Винницкая область"
"3727";"Commonwealth of Virginia,Виргиния,Вирджиния";"Виргиния"
"448";"Vitebsk Region,Витебская Oбласть";"Витебская Oбласть"
"2862";"Владимирская область";"Владимирская область"
"2810";"Волгоградская Область,Волгоградская область";"Волгоградская Область"
"2809";"Вологодская область";"Вологодская область"
"3640";"Volynskaya Oblast’,Волынская область";"Волынская область"
"2808";"Воронежская Область,Воронежская область";"Воронежская Область"
"2570";"Восточная Новая Британия";"Восточная Новая Британия"
"265";"Est Region,Восточная область";"Восточная область"
"1259";"Восточная Ява";"Восточная Ява"
"1652";"Vostochno-Kazakhstanskaya Oblast’,Восточно-Казахстанская Область,Восточно-Казахстанская область";"Восточно-Казахстанская Область"
"3926";"Province of Eastern Cape,Восточно-Капская провинция";"Восточно-Капская провинция"
"2589";"Region VIII,Восточные Висайи";"Восточные Висайи"
"975";"Восточный округ";"Восточный округ"
"2763";"Вранча";"Вранча"
"876";"Võru County,Вырумаа";"Вырумаа"
"287";"Габровская область";"Габровская область"
"3722";"Kingdom of Hawaii,Republic of Hawaii,State of Hawaii,Гавайи";"Гавайи"
"3523";"Gaziantep Province,Газиантеп";"Газиантеп"
"940";"Галисия";"Галисия"
"3604";"Гаосюн";"Гаосюн"
"3927";"Гаутенг";"Гаутенг"
"89";"Gegharkunik Province,Гегаркуникская область,Гехаркуникская область";"Гегаркуникская область"
"34";"Herat Province,Герат";"Герат"
"744";"Гессен";"Гессен"
"35";"Helmand Province,Гильменд";"Гильменд"
"3565";"Giresun Province,Гиресун";"Гиресун"
"2493";"Гисборн";"Гисборн"
"1493";"Gifu Prefecture,Гифу";"Гифу"
"1944";"Glodeni District,Глодянский район";"Глодянский район"
"1333";"Гоа";"Гоа"
"453";"Gomel Oblast,Gomelskaya Oblast,Homyelskaya Voblasts,Гомельская Oбласть,Гомельская Область";"Гомельская Oбласть"
"2180";"Gorgol Region,Горголь";"Горголь"
"1661";"Город Алматы";"Город Алматы"
"1664";"Город Астана";"Город Астана"
"3644";"Город Севастополь";"Город Севастополь"
"2075";"Гостивар";"Гостивар"
"378";"Гояс";"Гояс"
"2052";"Gradsko Municipality,Градско";"Градско"
"1181";"Грасьяс-а-Дьос";"Грасьяс-а-Дьос"
"452";"Grodnenskaya Oblast’,Гродненская Oбласть,Гродненская Область";"Гродненская Oбласть"
"1331";"Гуджарат";"Гуджарат"
"1492";"Gunma Prefecture,Гумма";"Гумма"
"2512";"Гуна-Яла";"Гуна-Яла"
"1024";"Гурия";"Гурия"
"1335";"Дадра и Нагар-Хавели";"Дадра и Нагар-Хавели"
"3235";"Дакар";"Дакар"
"2972";"Dalarna County,Даларна";"Даларна"
"1332";"Даман и Диу";"Даман и Диу"
"1793";"Даугавпилс";"Даугавпилс"
"1792";"Даугавпилсский край";"Даугавпилсский край"
"2181";"Dakhlet Nouadhibou Region,Дахлет-Нуадибу";"Дахлет-Нуадибу"
"2120";"Debarca Municipality,Дебарца";"Дебарца"
"3679";"State of Delaware,Делавэр";"Делавэр"
"3782";"Дельта-Амакуро";"Дельта-Амакуро"
"3529";"Denizli Province,Денизли";"Денизли"
"1560";"Dzhalal-Abadskaya Oblast’,Джалал-Абадская Область";"Джалал-Абадская Область"
"1343";"Джаркханд";"Джаркханд"
"3681";"State of Georgia,Джорджия";"Джорджия"
"2339";"Джохор";"Джохор"
"754";"Dikhil Region,Дикиль";"Дикиль"
"3234";"Диурбель";"Диурбель"
"2374";"Diffa Region,Диффа";"Диффа"
"3660";"Днепропетровская область";"Днепропетровская область"
"2580";"Долина Кагаян";"Долина Кагаян"
"2070";"Dolneni Municipality,Долнени";"Долнени"
"330";"Donga Department,Донга";"Донга"
"1949";"Dondușeni District,Дондюшанский район";"Дондюшанский район"
"3659";"Донецкая область";"Донецкая область"
"1948";"Дрокиевский район";"Дрокиевский район"
"1236";"Дьёр-Мошон-Шопрон";"Дьёр-Мошон-Шопрон"
"2978";"Gävleborg County,Евлеборг";"Евлеборг"
"2882";"Еврейская Автономная Область,Еврейская автономная область";"Еврейская Автономная Область"
"2077";"Jegunovce Municipality,Егуновце";"Егуновце"
"1922";"Единецкий район";"Единецкий район"
"1838";"Екабпилс";"Екабпилс"
"1789";"Екабпилсский край";"Екабпилсский край"
"1788";"Елгава";"Елгава"
"1659";"Zhambylskaya Oblast’,Жамбылская Область,Жамбылская область";"Жамбылская Область"
"547";"Canton of Geneva,Republic and Canton of Geneva,Женева";"Женева"
"3758";"Жиззахская область";"Жиззахская область"
"3637";"Житомирская область";"Житомирская область"
"2889";"Забайкальский Край";"Забайкальский Край"
"98";"Zaire Province,Заире";"Заире"
"3639";"Zakarpatskaya Oblast’,Закарпатская область";"Закарпатская область"
"1228";"Зала";"Зала"
"145";"Зальцбург";"Зальцбург"
"150";"State of Western Australia,West Australia,West Coast,Западная Австралия,Штат Западная Австралия";"Западная Австралия"
"1309";"State of West Bengal,Западная Бенгалия";"Западная Бенгалия"
"3692";"State of West Virginia,Западная Виргиния";"Западная Виргиния"
"2555";"Западная Новая Британия";"Западная Новая Британия"
"1261";"Западная Ява";"Западная Ява"
"1648";"Zapadno-Kazakhstanskaya Oblast’,Западно-Казахстанская Область,Западно-Казахстанская область";"Западно-Казахстанская Область"
"2617";"West Pomerania Province,West Pomeranian Voivodeship,Западнопоморское воеводство";"Западнопоморское воеводство"
"2586";"Западные Висайи";"Западные Висайи"
"972";"Западный округ";"Западный округ"
"3638";"Запорожская область";"Запорожская область"
"190";"Зардобский Район";"Зардобский Район"
"2115";"Zajas Municipality,Заяс";"Заяс"
"760";"Region Zealand,Зеландия";"Зеландия"
"988";"Pays de la Loire Region,Земли Луары";"Земли Луары"
"3225";"Ziguinchor Region,Зигиншор";"Зигиншор"
"2048";"Zrnovci Municipality,Зрновци";"Зрновци"
"1501";"Ibaraki Prefecture,Ибараки";"Ибараки"
"2850";"Ивановская Область,Ивановская область";"Ивановская Область"
"3658";"Ивано-Франковская область";"Ивано-Франковская область"
"1500";"Iwate Prefecture,Иватэ";"Иватэ"
"888";"Ida-Viru County,Ида-Вирумаа";"Ида-Вирумаа"
"3032";"Идрия";"Идрия"
"3030";"Изола";"Изола"
"2543";"Ика";"Ика"
"2076";"Ilinden Municipality,Илинден";"Илинден"
"3031";"Илирска-Бистрица";"Илирска-Бистрица"
"3696";"State of Illinois,Иллинойс";"Иллинойс"
"2584";"Илокос";"Илокос"
"2804";"Илфов";"Илфов"
"1025";"Имеретия";"Имеретия"
"2851";"Ингушская республика,Республика Ингушетия";"Ингушская республика"
"3697";"State of Indiana,Индиана";"Индиана"
"2176";"Inchiri Region,Иншири";"Иншири"
"1449";"Irbid Governorate,Ирбид";"Ирбид"
"2881";"Иркутская Область,Иркутская область";"Иркутская Область"
"1558";"Issyk-Kul Region,Issyk-Kul’skaya Oblast’,Иссык-Кульская Область";"Иссык-Кульская Область"
"3499";"Yozgat Province,Йозгат";"Йозгат"
"886";"Jõgeva County,Йыгевамаа";"Йыгевамаа"
"1054";"Каасуитсуп";"Каасуитсуп"
"2849";"Кабардино-Балкарская Республика,Кабардино-Балкарская республика,Республика Кабардино-Балкария";"Кабардино-Балкарская Республика"
"103";"Cabinda Province,Кабинда";"Кабинда"
"1488";"Kagawa Prefecture,Кагава";"Кагава"
"1943";"Кагульский район";"Кагульский район"
"1577";"Каеп";"Каеп"
"955";"Kainuu Region,Kajaani Region,Кайнуу";"Кайнуу"
"3516";"Kayseri Province,Кайсери";"Кайсери"
"1404";"Калабрия";"Калабрия"
"2848";"Калининградская Область,Калининградская область";"Калининградская Область"
"3709";"California Republic,Golden State,State of California,Калифорния";"Калифорния"
"2846";"Калужская Область,Калужская область";"Калужская Область"
"1419";"Кампания";"Кампания"
"1584";"Kampong Cham Province,Кампонгтям";"Кампонгтям"
"1583";"Kampong Chhnang Province,Кампонгчнанг";"Кампонгчнанг"
"1580";"Kampot Province,Кампот";"Кампот"
"2887";"Камчатский край";"Камчатский край"
"1486";"Kanagawa Prefecture,Канагава";"Канагава"
"1579";"Kandal Province,Кандаль";"Кандаль"
"3682";"State of Kansas,Канзас";"Канзас"
"5";"Канильо";"Канильо"
"967";"Kanta-Hame,Kanta-Hame Region,Канта-Хяме";"Канта-Хяме"
"1941";"Cantemir District,Кантемирский район";"Кантемирский район"
"3232";"Kaolack Region,Каолак";"Каолак"
"3365";"Kara Region,Кара";"Кара"
"1658";"Karagandinskaya Oblast’,Карагандинская Область,Карагандинская область";"Карагандинская Область"
"3546";"Karaman Province,Караман";"Караман"
"2845";"Karachayevo-Cherkesskaya Avtonomnaya Oblast’,Карачаево-Черкесская Республика,Республика Карачаево-Черкессия";"Карачаево-Черкесская Республика"
"2049";"Karbinci Municipality,Карбинци";"Карбинци"
"2269";"Каргадос-Карахос";"Каргадос-Карахос"
"2844";"Republic of Karelia,Карельская республика,Республика Карелия";"Карельская республика"
"148";"Каринтия";"Каринтия"
"1327";"Карнатака";"Карнатака"
"3561";"Kastamonu Province,Кастамону";"Кастамону"
"1040";"Кастел";"Кастел"
"938";"Castile and León,Кастилия и Леон";"Кастилия и Леон"
"929";"Castile-La Mancha,Кастилия — Ла-Манча";"Кастилия — Ла-Манча"
"1698";"Кастри";"Кастри"
"939";"Каталония";"Каталония"
"1023";"Кахетия";"Кахетия"
"3517";"Kahramanmaraş Province,Кахраманмараш";"Кахраманмараш"
"3750";"Kashkadarya Province,Кашкадаринская область";"Кашкадаринская область"
"1022";"Квемо-Картли";"Квемо-Картли"
"492";"Kwilu Province,Квилу";"Квилу"
"155";"Квинсленд,Штат Квинсленд";"Квинсленд"
"2338";"Кедах";"Кедах"
"1056";"Кекката";"Кекката"
"2874";"Кемеровская Область,Кемеровская область";"Кемеровская Область"
"2494";"Canterbury Region,Кентербери";"Кентербери"
"3724";"Commonwealth of Kentucky,Кентуки,Кентукки";"Кентуки"
"1326";"Керала";"Керала"
"2300";"Керетаро";"Керетаро"
"960";"Central Finland Region,Кески-Суоми,Центральная Финляндия";"Кески-Суоми"
"3652";"Киев";"Киев"
"3651";"Kyiv Oblast,Kyivshchyna,Киевская область";"Киевская область"
"3549";"Kilis Province,Килис";"Килис"
"1445";"Кингстон";"Кингстон"
"3654";"Кировоградская область";"Кировоградская область"
"2843";"Кировская Область,Кировская область";"Кировская Область"
"3456";"Cova Lima District,Кова-Лима";"Кова-Лима"
"3559";"Kocaeli Province,Коджаэли";"Коджаэли"
"3231";"Kolda Region,Колда";"Колда"
"3710";"State of Colorado,Колорадо";"Колорадо"
"1235";"Комаром-Эстергом";"Комаром-Эстергом"
"3694";"State of Connecticut,Коннектикут";"Коннектикут"
"3514";"Konya Province,Конья";"Конья"
"3026";"Копер";"Копер"
"2583";"Кордильерский административный регион";"Кордильерский административный регион"
"1657";"Kostanayskaya Oblast’,Костанайская Область,Костанайская область";"Костанайская Область"
"2841";"Костромская Область,Костромская область";"Костромская Область"
"90";"Kotayk Province,Котайкская область";"Котайкская область"
"1970";"Котор";"Котор"
"1165";"Kowloon City District,Коулун-Сити";"Коулун-Сити"
"1578";"Кохконг";"Кохконг"
"2840";"Краснодарский край";"Краснодарский край"
"2871";"Красноярский Край,Красноярский край";"Красноярский Край"
"1937";"Criuleni District,Криулянский район";"Криулянский район"
"1856";"Krustpils Municipality,Крустпилсский край";"Крустпилсский край"
"2179";"Guidimaka Region,Кудимага";"Кудимага"
"1484";"Kumamoto Prefecture,Кумамото";"Кумамото"
"28";"Kunduz Province,Кундуз";"Кундуз"
"2870";"Курганская Область,Курганская область";"Курганская Область"
"2839";"Курская Область,Курская область";"Курская Область"
"2618";"Kujawsko-Pomorskie Voivodship,Kuyavian-Pomeranian Voivodeship,Куявско-Поморское воеводство";"Куявско-Поморское воеводство"
"1055";"Куяллек";"Куяллек"
"2354";"Кхомас";"Кхомас"
"1656";"Kyzylordinskaya Oblast’,Кызылординская Область";"Кызылординская Область"
"3560";"Kırklareli Province,Кыркларели";"Кыркларели"
"3515";"Kırşehir Province,Кыршехир";"Кыршехир"
"3547";"Kırıkkale Province,Кырыккале";"Кырыккале"
"3217";"Кьезануова";"Кьезануова"
"524";"Cuvette Department,Кювет";"Кювет"
"965";"Kymenlaakso Region,Кюменлааксо";"Кюменлааксо"
"3513";"Kütahya Province,Кютахья";"Кютахья"
"2530";"Ла-Либертад";"Ла-Либертад"
"2529";"Ламбаеке";"Ламбаеке"
"954";"Lapland Region,Лапландия,Лаппи";"Лапландия"
"3455";"Lautém District,Лаутен";"Лаутен"
"1416";"Лацио";"Лацио"
"3469";"Лебапский велаят";"Лебапский велаят"
"3174";"Лендава";"Лендава"
"2837";"Leningrad Oblast,Ленинградская область";"Ленинградская область"
"1276";"Ленстер";"Ленстер"
"1935";"Leova District,Леовский район";"Леовский район"
"1415";"Лигурия";"Лигурия"
"1783";"Лиепая";"Лиепая"
"3454";"Liquiçá District,Ликиса";"Ликиса"
"521";"Likouala Department,Ликуала";"Ликуала"
"2541";"Лима";"Лима"
"3930";"Limpopo Province,Лимпопо";"Лимпопо"
"2836";"Липецкая Область,Липецкая область";"Липецкая Область"
"2704";"Lisbon District,Лиссабон";"Лиссабон"
"331";"Littoral Department,Литораль";"Литораль"
"512";"Lobaye Prefecture,Лобае";"Лобае"
"3019";"Municipality of Logatec,Логатец";"Логатец"
"2611";"Лодзинское воеводство";"Лодзинское воеводство"
"2053";"Lozovo Municipality,Лозово";"Лозово"
"2528";"Лорето";"Лорето"
"91";"Lori Province,Лорийская область";"Лорийская область"
"3230";"Louga Region,Луга";"Луга"
"3650";"Luganskaya Oblast’,Луганская область";"Луганская область"
"3683";"State of Louisiana,Луизиана";"Луизиана"
"3649";"Львовская область";"Львовская область"
"2603";"Lublin Province,Lublin Voivodeship,Люблинское воеводство";"Люблинское воеводство"
"2612";"Lubusz Voivodeship,Lubusz Voivodship,Любуское воеводство";"Любуское воеводство"
"884";"Lääne-Viru County,Ляэне-Вирумаа";"Ляэне-Вирумаа"
"885";"Ляэнемаа";"Ляэнемаа"
"2098";"Mavrovo and Rostuša Municipality,Маврово и Ростуша";"Маврово и Ростуша"
"2886";"Магаданская Область,Магаданская область";"Магаданская Область"
"2539";"Madre de Dios Region,Мадре-де-Дьос";"Мадре-де-Дьос"
"1324";"Мадхья-Прадеш";"Мадхья-Прадеш"
"1367";"Mazandaran,Māzandarān Province,Мазендеран";"Мазендеран"
"2605";"Masovian Voivodeship,Mazovia Province,Мазовецкое воеводство";"Мазовецкое воеводство"
"2047";"Makedonska Kamenica Municipality,Македонска-Каменица";"Македонска-Каменица"
"3512";"Malatya Province,Малатья";"Малатья"
"2604";"Малопольское воеводство";"Малопольское воеводство"
"514";"Mambéré-Kadéï Prefecture,Мамбере-Кадеи";"Мамбере-Кадеи"
"3453";"Manatuto District,Манатуту";"Манатуту"
"1649";"Mangistauskaya Oblast’,Мангистауская Область";"Мангистауская Область"
"1521";"Мандера";"Мандера"
"3348";"Mandoul Region,Мандуль";"Мандуль"
"1322";"State of Manipur,Манипур";"Манипур"
"3511";"Manisa Province,Маниса";"Маниса"
"463";"Манитоба";"Манитоба"
"1277";"Манстер";"Манстер"
"3493";"Manouba Governorate,Мануба";"Мануба"
"3452";"Мануфахи";"Мануфахи"
"365";"Мараньян";"Мараньян"
"3510";"Mardin Province,Мардин";"Мардин"
"3018";"Марибор";"Марибор"
"2835";"Марий-Эл,Республика Марий Эл,Республика Марий-Эл";"Марий-Эл"
"1413";"Марке";"Марке"
"2491";"Марлборо";"Марлборо"
"3468";"Mary Province,Марыйский велаят";"Марыйский велаят"
"1741";"Масеру";"Масеру"
"3229";"Matam Region,Матам";"Матам"
"377";"Мату-Гросу";"Мату-Гросу"
"376";"Ма́ту-Гро́су-ду-Сул,Мату-Гросу-ду-Сул";"Ма́ту-Гро́су-ду-Сул"
"1708";"Маурен";"Маурен"
"1323";"Махараштра";"Махараштра"
"502";"Mbomou Prefecture,Мбому";"Мбому"
"1321";"State of Meghālaya,Мегхалая";"Мегхалая"
"942";"Мелилья";"Мелилья"
"3520";"Mersin Province,Мерсин";"Мерсин"
"1320";"State of Mizoram,Мизорам";"Мизорам"
"1693";"Микуд";"Микуд"
"375";"Минас-Жерайс";"Минас-Жерайс"
"450";"Minsk Oblast,Minsk Region,Минская Область";"Минская Область"
"3099";"Мислиня";"Мислиня"
"3686";"State of Mississippi,Миссисипи";"Миссисипи"
"3685";"State of Missouri,Миссури";"Миссури"
"3699";"Мичиган";"Мичиган"
"1499";"Miyagi Prefecture,Мияги";"Мияги"
"1481";"Miyazaki Prefecture,Миядзаки";"Миядзаки"
"449";"Mogilev Region,Mogilëvskaya Oblast’,Могилевская область,Могилёвская Oбласть";"Могилевская область"
"1969";"Мойковац";"Мойковац"
"1739";"Мокотлонг";"Мокотлонг"
"1412";"Молизе";"Молизе"
"480";"Mongala District,Монгала";"Монгала"
"3716";"State of Montana,Монтана";"Монтана"
"2834";"Мордовская республика,Республика Мордовия";"Мордовская республика"
"2832";"Москва";"Москва"
"2833";"Moscow,Moskovskaya Oblast,Московская область";"Московская область"
"96";"Moxico Province,Мошико";"Мошико"
"3928";"Мпумаланга";"Мпумаланга"
"3509";"Muğla Province,Мугла";"Мугла"
"2831";"Murmansk Oblast,Мурманская Область,Мурманская область";"Мурманская Область"
"299";"Мухаррак";"Мухаррак"
"3320";"Aleppo Governorate,Мухафаза Алеппо,Мухафаза Халеб";"Мухафаза Алеппо"
"3322";"Deir ez-Zor Governorate,Мухафаза Дайр-эз-Заур,Мухафаза Дейр-эз-Зор";"Мухафаза Дайр-эз-Заур"
"3321";"Rif-dimashq Governorate,Мухафаза Дамаск";"Мухафаза Дамаск"
"3323";"Daraa Governorate,Мухафаза Даръа,Мухафаза Деръа";"Мухафаза Даръа"
"3317";"Idlib Governorate,Мухафаза Идлиб";"Мухафаза Идлиб"
"3327";"Latakia Governorate,Мухафаза Латакия";"Мухафаза Латакия"
"3325";"Ar-Raqqah Governorate,Мухафаза Ракка,Мухафаза Эр-Ракка";"Мухафаза Ракка"
"3315";"Tartus Governorate,Мухафаза Тартус";"Мухафаза Тартус"
"3319";"Hama Governorate,Hamah Governorate,Мухафаза Хама";"Мухафаза Хама"
"3328";"Al-Hasakah Governorate,Мухафаза Хасеке,Мухафаза Эль-Хасака";"Мухафаза Хасеке"
"3318";"Homs Governorate,Мухафаза Хомс";"Мухафаза Хомс"
"3326";"Quneitra Governorate,Мухафаза Эль-Кунейтра";"Мухафаза Эль-Кунейтра"
"3324";"As-Suwayda Governorate,Мухафаза Эс-Сувейда,Эс-Сувейда";"Мухафаза Эс-Сувейда"
"3508";"Muş Province,Муш";"Муш"
"1027";"Мцхета-Мтианети";"Мцхета-Мтианети"
"3698";"State of Maine,Мэн";"Мэн"
"3684";"State of Maryland,Мэриленд";"Мэриленд"
"933";"Autonomous Region of Navarre,Наварра";"Наварра"
"3669";"Навасса,Остров Навасса";"Навасса"
"1319";"Нагаленд";"Нагаленд"
"1480";"Nagano Prefecture,Нагано";"Нагано"
"3756";"Наманганская область";"Наманганская область"
"2346";"Nampula Province,Нампула";"Нампула"
"1557";"Narynskaya Oblast’,Нарынская Область";"Нарынская Область"
"170";"Нахичеванская Автономная Республика";"Нахичеванская Автономная Республика"
"1592";"Нгазиджа";"Нгазиджа"
"3712";"State of Nevada,Невада";"Невада"
"542";"Canton of Neuchâtel,Невшатель";"Невшатель"
"2830";"Nenets Autonomous Okrug,Ненецкий Автономный Округ,Ненецкий автономный округ";"Ненецкий Автономный Округ"
"2852";"Нижегородская Область,Нижегородская область";"Нижегородская Область"
"505";"Basse-Kotto Prefecture,Нижнее Котто";"Нижнее Котто"
"2610";"Lower Silesian Voivodeship,Нижнесилезское воеводство";"Нижнесилезское воеводство"
"147";"Нижняя Австрия";"Нижняя Австрия"
"742";"State of Lower Saxony,Нижняя Саксония";"Нижняя Саксония"
